sentiment	productId	userId	summary	text	helpfulY	helpfulN
-1	B0010B6IFY	A261Z4FIXFIA5T	Don't Feed Your Cats Meat By-Products!	The definition of meat by products:<br /><br />The non-rendered, clean parts, other than meat, derived from slaughtered mammals. It includes, but is not limited to, lungs, spleen, kidneys, brain, livers, blood, bone, partially defatted low temperature fatty tissue, and stomachs and intestines freed of their contents<br /><br />In summary, it is NOT meat, and is NOT safe for human consumption. So why feed your pets this stuff? Sure, it's cheap, but food such as Chicken Soup for the Cat Lover's Soul does not cost much more and is free of meat by products!	1	4
1	B000E1FXQ6	A8G6NI9QGK4QA	Perfect for the dorm!	My daughter and her friends are big fans of anything they can cook easily in their dorm room-and this is a fav!No messy pots to clean, and you eat it right out of the package so no plates either! The prices on Amazon are great and with the free shipping over $25 I have them shipped right to her dorm:)	0	0
-1	B0038M4DZ0	A3TVZM3ZIXG8YW	Filler food is empty, leaves your cat always needing more	"This review will make me sound really stupid, but whatever. I don't really care as long as people find out what's real and can avoid my mistakes.<br /><br />I got my wonderful little sweet Bella Bean when she was a few days shy of three years old. She had been bounced around from house to house and eating whatever was cheap. I have had cats around me my entire life, for about twenty-five years now. My mother always just fed them whatever, the kinds of food you buy in the supermarket - Friskies, Nine Lives, Kit & Kaboodle, stuff like that. And our cats were always fine, at least in terms of their eating habits. They would eat in the morning, stop when they were done, come back, and eat some more when they got hungry.<br /><br />My housemate at the time was working for Hill's and assured me that this was the best food ever made, so great, so on and so forth. I now know that she is an utter buffoon, but I initially trusted her judgment, which is so unfortunate because she doesn't think. She also had plenty of coupons for free or deeply discounted bags, which made it a much more attractive choice.<br /><br />I first tried feeding the little Bean an unmeasured amount of Science Diet in a bowl, but that didn't work, as she would devour it in one sitting. So then I took to measuring it, and she did the same thing. Then I started parsing it out to twice a day. That didn't work either, because she would start going crazy in the middle of the day, running around, intentionally destroying things, deliberately spilling her water, crying, etc., until she got more food. So then I split it into three servings. Same thing. Then it got to be four servings. That was a little better, but it was too much maintenance and unrealistic to be around every day to feed her four times. So then it went back to three. All the while, I was trying to reduce the amount of food I was feeding her to less than 3/4 of a cup because she was a little chubby. Reducing was hell. She became even more hungry, but I figured she would get used to it. Not really.<br /><br />For over a year, she would wake me up every morning looking for food in a serious way, knocking things off my desk, ripping up any paper she could find, scratching at the door and committing general acts of mischief. As soon as she got food, she was back to her sweet self, but only for three or four hours.<br /><br />We thought she was bored, we thought she was a little nutty, and maybe even had a kitty eating disorder. She always wanted food. It was kind of funny but in the end it was just sad.<br /><br />A few weeks back, we took her to a new (good, non-money factory) vet for her second checkup since I've had her. I talked with him about her being always hungry. He asked what she ate, and I told him the adult indoor Science Diet. Without saying as much, he basically told me that this food is garbage and I should look for something else. He said cat food should have a protein followed by a carbohydrate as the first two ingredients. Science Diet does, in a very loose, by-product kind of way - ground up slaughterhouse leftovers and corn dust. Then they put a bunch of vitamins in it to make it ""healthy,"" instead of just using good ingredients from the beginning. Not that I care about spending money on the Bean, but this food is way too expensive for what it is.<br /><br />So we began transitioning her onto Wellness indoor formula about two weeks ago. She is still eating 50 percent Science Diet with 50 percent Wellness (you really shouldn't just give a cat different food one day out of the blue) but SHE NEVER FREAKS OUT ANYMORE. It's amazing. And it's 100 percent because she is eating real food now, along with that sawdust and chicken hearts I still regrettable have to feed her. We have her down to eating twice a day, only 1/3 cup in TOTAL. She was eating three times a day, 5/8 of a cup in total. Now she eats some in the morning, walks away, eats some more a few hours later, and then looks for dinner about twelve hours after her initial feeding. No more knocking things over, no more trashing Dad's papers on the desk, no more howling, no more deliberately spilled water on the floor. It's incredible.<br /><br />I feel so bad that I was doing this to her for so long. We really thought she was just being dramatic or whatever. But no, she was genuinely hungry because she wasn't eating any real food.<br /><br />Do your cat a favor - buy her or him so food made with real ingredients, things you would eat - Wellness, Halo, Innova, Evo, whatever. Figure it out for yourself, but please don't feed your cat this. It's garbage."	0	2
-1	B008TAWJ0W	A1SN27V477FNSJ	Disappointing taste	I have been having two different brands of Pu-Erh tea that my friend hand carried from China since last year. They taste very smooth and gentle to the stomach that I enjoy very much. I started to look for more Pu-Erh tea online as I was running out of them. I saw this brand online and gave it a try. Unfortunately, this Pu-Erh tea tastes just like Lipton type of black tea. It does not taste like good Pur-Erh tea and does stimulate my stomach a bit. I was quite disappointed!	1	0
1	B0046M1BJM	A3MQ23S4OQHVNE	Super cute!!	This is a great little carry all for my make up!! It is a little smaller than I expected, but I can carry my Clairsonic Mia in it, my make up and a few more items in it, so it will do the job!!	0	0
-1	B000EW0XGK	A1JSL6MV2XX0HW	good taste, but not for those with other food allergies	"These are good, but like many other Glutino products, the box offers the disclaimer ""may contain traces of milk, soy,..."". It's a shame, since these are tasty. These are not suitable for anyone who is sensitive to any foods other than gluten."	0	1
-1	B0026KPDG8	ASIMCC20UVK58	Popchips 5 Stars, Chili Lime Flavor 3 Stars	"I have a bag of Popchips everyday with lunch. So needless to say I love Popchips. When I saw a new flavor available on Amazon of course I had to try it. Chili Lime sounded interesting, and it is indeed an interesting flavor. There is a big hint of lime along with the ""chili"" flavor which is hard to explain. I think this is one of those things that you just have to try for yourself if it sounds interesting. They're decent enough that I will finish off the box, but I can't say I would buy this flavor again."	2	0
1	B0001WA6D8	A1WRJYMXMF03JN	Lakerol	I am an a'cappella singer and I use ONLY Lakerol Special Menthol liqorice lozenges to soothe my throat - and they are sugar free!  I have tried other lozenges for dry, scratchy or sore throat, but others have sugar in them, which also irritates my throat.  Lakerols are also small in size and work very quickly to soothe and moisten.  With other lozenges, I have to deal with a large piece of candy which takes much longer to melt and to work.  I cannot use any other kind of lozenge for singing except Lakerols.	0	0
1	B004HOLD4W	A2QDBOUBAZQSAB	delicious, addictive, flavorful almonds!	These are the best nuts ever and the value is best with the 6 pack.	1	0
-1	B001QXZA0K	A2G1OWHNRO05Z2	Superbowl Disaster	My son gave me this cake for Christmas.  Having too many goodies, I saved it.  Went to serve it yesterday at a Superbowl Party.  Wow, was I surprised!  It was moldy even though it was still wrapped (box completely sealed in plastic wrap and cake sealed in plastic bag)  Was I ever embarrassed.  I came home and wrote an email to the Tortuga Rum company....still haven't heard from them.  I will never buy another cake like this again.  Yuck!!!	1	1
-1	B005BPVCVU	A2FEM4XI55SY0W	dry taste	Like some of the other reviewers, I like to eat nutrition bars for breakfast, or as a quick snack.<br /><br />Unfortunately, these bars taste pretty bad to me. And the nutrition value doesn't make up for the poor taste.<br /><br />They have only 4g of protein and a lot of sugar, so they don't make for a very filling breakfast. Also they are very dry, need to have a drink when you eat them, so that makes a poor choice for a on-the-go snack too.<br /><br />I thought it was OK as pre-workout, perhaps because of the sugar giving me a little energy boost... but still, I'd rather just eat a cookie if I want a sugar spike.<br /><br />Also, the Orange Cranberry flavor has no noticeable cranberries or cranberry taste. Though it does have a strong orange flavor, it tastes like orange extract, a little bitter and tangy.	0	0
-1	B0001M0YI0	AENLD33KQ6MJ4	Superb Quality and Price, Though Not the Cheapest Around	A pound of crystallized ginger can be made to go a long way, and we made this pound last about 4-5 months by chopping the round slices into dices, transferring it to the freezer in resealable sandwich bags, then using it over time to make about 4 batches of Ginger Snap cookies.<br /><br />If you'd like to make more than that, or get more ginger for half the price, you'll want to checkout the 6-pounder (http://www.amazon.com/gp/product/B000UXY2J2?tag=a52-20&ie=UTF8) from Roland. Both are about equal as far as visual and cooking quality, but Roland is about half the cost per pound.<br /><br />Frontier's crystalized ginger was a bit stiff and woody, meaning it was likely left in the ground too long before harvested. While the cookie quality was decent, I wouldn't recommend it for raw consumption.<br /><br />Ideal ginger (crystallized or not) should be tender. Try the stuff from Australia (http://www.amazon.com/gp/product/B000G818BQ?tag=a52-20&ie=UTF8) for some of the finest consumption-quality ginger around, but do know that it's spicy no matter the origin. (Hey, they don't call it a spice for no reason!)<br /><br />Hot Tip: Discovery Channel's Mythbusters proved that ginger is an exceptional remedy for motion sickness. It WORKED when practically no man-made remedy did! Amazing.	1	0
-1	B004H6MV28	A25L6BAHYZH652	Not a fan	I'm particular when it comes to chai tea but I drink it often. This kind, not so good. I'm going to have to try and sell it on craigslist or something	0	0
-1	B001EO5UTM	A23TT78NE3WT08	Has BPA in lining	You would think that if a company goes as far as producing an organic product, the rest of the packaging would be safe.  I will no longer be purchasing from this company until  they change this.  I would pay more if it were in glass.	9	0
-1	B00113YQZ0	A3MQR7LI79RHPO	Tasty, but if you are sensitive to MSG, I would advise against	I have a sensitivity to MSG. It makes me feel ill and creates digestive issues. I didn't realize that the yeast extract in this product was the equivalent of MSG. After I started using it, I couldn't figure out what was upsetting my system so much, until I eventually put two and two together. They are tasty, but if MSG bothers you, I would not recommend them.	1	0
-1	B000B8LA2S	A2TRSM0S028W14	Good but sTinKy!	I was excited about giving these to my dogs.<br />First of all, these are VERY LARGE.<br />One trachea could be cut, with a bread knife and sweat, to provide parts<br />for three dogs.<br />These are rather smelly/stinky and would best be eaten outside.<br />I have ordered more than once, these treats last a while if you portion<br />them out.	0	0
-1	B0015DEHEG	A1P4N37XIIJ8PN	Smint candy	I dont get it. This candy tastes like altoids with a  little sugar.  I was looking for a good mint candy. This isnt it.	0	0
1	B000SDO5YQ	A23RLHL4GEH9S3	Pods work well for my machine, and taste better.	"I have a Francis Francis X1, and I read a couple of reviews about people's pods not being packed tightly enough.  I noticed this on the first brewing and just chose a smaller setting tightening the filter holder onto the machine a little tighter.  With the Illy pods I would usually pick the large size ""espresso lungo,"" but now I just tighten it down a setting to ""espresso"" or medium size.<br /><br />I like the flavor of these pods a lot better than the Illy ones, and they're a lot cheaper and easier to buy in bulk.  I had previously tried the Illy regular AND dark roast.  I'm not a connoisseur by any means, but I really like the flavor of the Lavazza better for making lattes.  Overall, I'm 100% satisfied with the product and will definitely stock up with the same ones when I run out."	1	0
-1	B000H7K0Z6	A1CXNRN3Q1C80H	Okay Early Grey	This Early Grey is a passable version of the classic tea, better than the stock standard Twinings but I have definitely had better tasting versions as well.	2	0
1	B000GFYRN0	A3HQGV5BR4GE7M	Just right!	I did a lot of on-line research before finally ordering this chest.  It will be a Christmas present for my daughter-in-law, and I wanted it to be just right.  I was thrilled when I opened the mailing container and saw the fine wood, the high-quality hinges and the wonderful selection of teas.  Very classy!	3	0
-1	B001CDVCBU	AU54V57YOEXTV	WHO REALLY NEEDS IT?	"Orange bitters are an essential ingredient in the Sazerac cocktail -- ""Official Cocktail of the City of New Orleans"" -- which carries a history as complex as does the Crescent City.<br /><br />The most famous orange bitters were compounded by Antoine Am&eacute;d&eacute;e Peychaud, a Haitian apothecary who moved to New Orleans in the early 1800s.  He dispensed a proprietary mix of aromatic bitters from an old family recipe to relieve the ails of his clients, and became famous for a toddy he made for his friends:  French brandy, bitters, a splash of water and a bit of sugar.<br /><br />The drink was soon served in bars throughout the city.  Sewell Taylor, proprietor of one such ""coffeehouse,"" began importing and serving Sazerac-du-Forge et fils brandy, leading to the renaming of the ""Sazerac Coffee House"" with its 12 bartenders mixing ""Sazeracs"" for their patrons.<br /><br />Around 1870, the primary ingredient of the Sazerac was changed from cognac to rye whiskey due to popular American tastes and the difficulty of obtaining cognac.  Somewhere along the line a dash of absinthe was added to coat the glass, later changed to ""Herbsaint"" -- et voil&agrave;! -- the modern Sazerac cocktail.<br /><br />Orange bitters may also be used in other drinks where bitters are called for, as a matter of taste.  I took a liking to an alternative Sazerac recipe including both Angostura bitters and orange bitters.  Because I could not be assured that Peychaud's bitters would be sufficiently 'orange' or just a close cousin to Angostura, I tried Regan's Orange Bitters.  They are distinctive and offer another flavor to the alcoholic spice cabinet, but I cannot say whether they are better than Peychaud's -- the original New Orleans concoction.<br /><br />Unless you are really a cocktail purist and have access to an extensively stocked bar, keeping all the ""authentic"" Sazerac ingredients -- Rye, Herbsaint, and one or two varieties of bitters -- is probably unreasonable.  And when making exotic cocktails, of course we must value Reason above all else."	3	8
1	B0032AM8JG	A2MHG3QNBXIQMK	Helps keep up milk supply	I drank this a lot after having my daughter & it helped with my milk supply.  After the first couple weeks I wasn't needing help, but since returning to work it has gone back down so I have stocked up so I can pump while at work to supply my daughter with all of the good benefits of breastmilk.  Subscribe & save is great!!	0	0
-1	B006BXV130	A1ZIZU4YHLP5G5	VOMITOUS	One's first thoughts on eating this cereal are of the bathroom, and for two reasons. First, that's where its taste seems to come from, and second, because that's where any mouthful should immediately be coughed up. The best that can be said about Krave is that it will, one hopes, soon be off the market. Its commercial success, if it wins any, will mean only that America's taste buds have finally succumbed to their long-sustained beating at the hands of disgusting products that companies try to pass off as 'food.'	0	1
1	B001EQ4RBM	A2H84V55USFJQX	taste awesome!	these taste amazing. might make the poops burn a little :o but they taste amazing. the salt and vinegar ones are the best and very addicting.	0	0
-1	B000LKWSG8	A398R165PXFOSS	Falls apart, leaving a gritty mess	I really like the other Ancient Harvest GF pastas.  I tried two boxes of this and varied cooking times, sauces, and experimented with a few other variables.  Without fail, anytime I had to re-heat the pasta, it fell apart when I stirred it.  I am the only person in the house who has to be GF so I am usually the only one eating the pasta.  It is kind of a pain to make a single serving of my pasta and a pot full for everyone else.  I like being able to make a few serving to refrigerate and have something for lunch the next day, but the way this pasta just crumbles creates a texture I can't stand.  It's tiny pasta pieces and sauce, which I haven't had with the other pastas.  It's also the only brand that I had trouble finding a good cooking time.  The box says 4 to 6 minutes, but that always left hard pasta, even when dropped in salted water that was at a rolling boil.  I would check minute by minute and it seemed to be different every time, and sometimes it seemed like only half the noodles were cooked well and the others were too hard or over-cooked.  I'm a decent cook and don't have that issue with the other AH pastas, GF pastas, or the wheat pastas I cook for the rest of the family.  I will skip the shapes and stick to the other pastas made by Ancient Harvest.	1	0
-1	B000HDKZK0	A11YS9X1P7PYT8	buy these at the grocery store for less $$	I buy Enjoy life cookies every week.  I thought it might be cheaper to use my amazon prime to order them and have them shipped.  Well at the store I pay 3.79 a box(for all flavors)  the price here on amazon is horrible.  Look elsewhere for a better price.  These cookies are great if anyone in your family has food allergies just don't pay 5 bucks a box for them!	0	0
-1	B005K4Q4LK	A2RCZ8YKLE8B3O	More like dessert than coffee	Never tasted this coffee before, I felt much too sweet even for dessert.  I would not order again. But then that is only my opinion.  My friend's husband loves it.<br />I gave them to him.	1	0
-1	B0021LROBO	AN9JQK4U8LKDO	First time trying	I bought this, because I know ginger is supposed to be good for you.  It has a chewy texture and a little bit of a bite.	0	0
1	B001TJTFSE	A11VST14V6K4S6	Very useable as a frother	The primary use for this product is as an emulsifier.  It does work for that, but one of the side effects is that it can be used to create frothy foam that is fairly stable.  I use it in a professional kitchen to make foamy hot sauces that keep for several minutes (time enough for a plate to be delivered to a table and be eaten).  It is expensive, but a little goes a long long way.	1	0
1	B000WFNLP4	AC05T18ZRUSXR	Dogs love the food - Premium Edge Skin & Coat Salmon, Pot & Veg	I have 2 large breeds; a Tibetan Mastiff 2 years old and a Newfie 8 years old. I used to buy the old Sam's brand Lamb and Rice formula - which is a good food, but I always had to add something to it, like milk, broth, treats to make it palatable to the pups. This formula doesn't require anything but the kibble, and so treats remain treats instead of part of the meal.<br /><br />They both eat it up without any issues; no digestive problems.<br /><br />I originally found out about it through our dog trainer. She suggested it because my Newfie is a senior and is starting to have allergies - itchy skin. We live in the South and have 2 long haired large dogs who are prone to allergies. This has helped some, but I keep them on it because they do eat it and the ingredients are high quality.<br /><br />I started giving them Omega 3,6,9s and Biotin again. I used to do this over a year ago and they both had beautiful hair and skin. My TM has some itching, but not bad - gorgeous coat. The Newfie is miserable and I hope putting her back on the Omega's and Biotin will reverse the issues. Her hair and skin was great when she was on them before, I just wasn't 100% sure it was the vitamins that helped. I will know soon enough and post my findings. Just put them back on them, so it may take me 2 months to update. I have also tried other holistic approaches to helping her with her skin as well as Benadryl - they help some, but not enough.<br /><br />Won't be disappointed and you can't beat that delivery is free, no tax and it comes straight to your door - I enjoy that I do not have to lug the large bags around Sam's. :)	1	0
1	B000JMBE7C	A1BG58XSDQVVOG	Must buy	Best quality and taste !! I use this product alot and it is consistently above all other products. Comes highly recommended.	0	0
1	B004M0Y8T8	A2B0LIBOUXI8EO	delicious if u like tart	Helps u lose weight and to kill pain.<br />It might take you 2 or 3 of these containers of indian summer tart cherry juice to start feeling the affects of the pain killing. I drink 2 to 3 glasses of tart cherry juice a day (8-10 oz glasses). So instead of killing your stomach with aspirin or destroying your liver with tylenol drink start cherry juice and you have a natural way of killing your pain.<br />To your health!!!	0	0
1	B0028LGNSM	A29K9UI543TFYC	Nice, easy, good, fast	I am satisfied with the taste and the product.  It does what it says and while it is not the most gourmet, it is good for the money.  I would buy this product again.  If mixed right the pancakes are fluffy.	0	0
-1	B000G6MBUA	A3TEMXOLE1APPZ	Good and tangy	I agree with the other review, these chips are not for a sore mouth or tender gums. The chips are very hard and the taste is delightful if you enjoy the salt/vinegar combo. Unfortunately, every bag I received in that case was over cooked! They were very dark and only a few golden brown chips in each bag. They definitely need to improve that!	0	0
1	B004HOLD92	A3CF9QL19W9ZCL	Wasabi+Soy=AWESOME	The title says it all.<br /><br />The wasabi+soy flavors combine to a deliciousness that is out of this world.  If you haven't tried them yet, you're missing out.	2	0
-1	B001CD7AUC	A2NVMFZBN4JJEQ	Cereal great, price & condition no	The price is similar to buying locally, the last two times I ordered my boxes were smashed (not the Amazon box, but the cereal boxes inside,- so it was that way when packing). The cereal was basically fine, but I would expect a discount for taking the product in this condition. In addition, this cereal is often on sale for less than the price here. The only problem is that there are always limited quantities (typically 2 boxes left) when this goes on sale.  Great cereal... not too sweet.	0	1
1	B007M83302	A7RFDGVXDYQLJ	Keep Popping!	The crisp texture of these PopChips is very appealing.  The chips also stayed whole in the bag, which is a big plus.  They  have a nice sweet potato flavor, with a light hint of salt.  Best of all, no greasy fingers!  I like that they are a healthy alternative to other chips or crackers.  The information on the bag well represents the taste of the chips.  I think that children would like these and they would certainly be a healthy alternative to other chips.  They are also gluten free...which seems to be a growing trend in foods today.  Overall, I would definitively buy these chips again and look forward to trying other flavors of Popchips.	1	0
1	B000634HD2	A3U53DHKD6A6RS	Great for dogs with allergies	A couple years ago, i found myself faced with what seemed to be an unsolveable problem. What to feed a 5lb Papillon & 34 lb Beagle with different special dietary needs and a Bichon with no restrictions. . The Papillon due to food allergies needed a food that contained no chicken, corn or dairy products while the Beagle needed a low fat content due to a pancreas problem. I tried feeding them at different times, their own bowls, & even in different rooms with no luck.  I found myself reading  the ingredient list on more bags of dog food than I care to remember before finding Natural Balance's Vegetarian Forumla. I was quite surprised to see that it contained brown rice, peas,oatmeal,pototoes,barley, spinach and even cranberries, all foods they liked. I was even more surprised that it did not have chicken meal or chicken by products like so many other premium foods and that at 8% fat, it was well below the 12% limit imposed by my vet. The nugget size is small enough for the Papillon & Bichon but not to small for the Beagle.  However the best thing is that they like it & are thriving on it! Switching them over was easy and they have firm, compact stools. A sure sign that the  Natural Balance Vegetarian Forumla is providing the proper nutrients they need even with no meat in it. I highly recommend it for any dog.	0	0
1	B004YV80OE	A146L0JWX6KKYJ	Yum. Great Flavor.	This was really good. Being a single guy, the easier the meal the better and this was super simple to make and tasted wonderful. If you like Velveeta and Skillet dinners then you will love this. I also tried the cheeseburger flavor and it's great too. I'm glad I tried this product. It makes dinner easy.	0	0
1	B0029O0XGQ	A1I85Y08VRZ32Q	Only treat my wife's cats will eat.	My wife's cat's love these things, they beg for them as if they were dogs.  I recommend the 6.3 oz packs as the tend to go rather quickly.  In my opinion the picture on the package says it all.	1	0
-1	B003VIFGWU	A2F6TYDZSOPD9K	Horrible!	I had tried the Rosemary Potato Chowder and it was bad, but the Thai Sweet potato is even worse if possible. Bland, thin with tiny pieces of sweet potato and carrot, this soup looks nothing like the soup on the box. Adding salt did not even help. When I was heating this soup up in the microwave at work, my co-workes all said how good it smelled and wanted to taste it. The consensus was it was horrible.It went in the trash.	1	1
1	B0038B3AAK	A3A9T8N5FRWV3M	So far so good!	I haven't tried this with just water yet so I don't know how it tastes by itself but I add it to my protein smoothie with frozen strawberries and mango, a banana, flax oil, brown rice protein powder and water. It tastes pretty good so I'm happy with this product and I am happy with the price. I will continue to use GreenSuperFood as my greens powder.	3	1
1	B001EO7GYY	A329UI89H3FR4K	Newman's Organic K-cup decaf	True to all of the Newmans Own line of products...the K-cup versin of bold decaf did not fail...quality coffee...bold...rich...much better than two other brands of decaf K-cup that I have tried.  This is the closest taste to regular (non-decaf) coffee, and I am a coffee nut!	1	1
1	B000G6RYNE	A2A8KWCE8RKB9T	Good chips	I don't know what to say that others have not covered. If you like potato chips you will like these. Get em on sale when you can and limit your intake...if you can...	1	0
1	B00092M46C	A2Z3LXAVPNP1JU	Perfect for tiramisu	These ladyfingers have the perfect texture needed for making tiramisu. The recipe calls for dipping ladyfingers in a coffee liquor before laying in the dish. These ladyfingers kept their shape and absorbed the right amount of liquid to turn out a beautiful and tasty dessert. When I need ladyfingers again, I will definitely order these again.	4	0
1	B006N3HYDE	A2J8E7CIR06F5V	My favorite tea	My Keurig is one of the best purchases I have ever made.  I don't drink soda, I drink tea instead and Mint Medley is my favorite.  Bigelow has done a great job of getting enough tea in the K-cup.	0	0
1	B000FEFEG6	A12R8EL59T0N3K	Very Good!	These offer a nice kick that doesn't last too long. My husband and I both love them. They are perfect for when you're craving a quick rush of heat,  (great for after shots too).	1	0
1	B003E728CE	A2WO35XX5T3LST	Great product, great price	These are 12.99 plus tax at petco. They work wonderfully for giving dogs pills. I like to break them in half, then mold it around a large capsule for my pug. They work better than cheese, banana, wet food or other treats.	0	0
1	B000LDQWHG	AJQWUGRNRKM9K	Kiesha loves these!!	My dog loves this toy.  She can go thru a few of these in a day if we let her.  The only problem is that she figured out how to chew them off the toy in about 1 minute.  So we tend to go thru a lot of them.	0	0
1	B000633Z8A	A3DA56MUCD4MGL	great treat	my boston terrier LOVES this treat.  it's definitely not for long term chewing as it's pretty soft and he can munch it down in just seconds.  but he would do any tricks for this and loves it as much as cheese or hot dog bits.	2	0
-1	B003DA54HS	AH1VSYOXVGAE0	Much smaller than appear	"While my large dogs loved these, they finished them off in minutes.  The picture really makes the buyer believe these are large size bones, but in fact, they are about 3.5"" long."	4	0
1	B000FBM3YK	A1VBQ8ANDKZWTE	Wonderful Taste	"It tastes perfect. I like it.<br />You would ""feel"" the butter in the cookies."	0	0
-1	B003GTR8IO	A720S06Y6KV49	Fairly strange taste	I don't know what the odd taste is. It smells lightly of vanilla, and I've never brewed Starbucks at home before, so maybe all their coffee tastes this way, but there is an acrid, almost chemical aftertaste to each mouthful of this. I smell a decent basic medium roast, but I taste burning and something very off. The vanilla is weak, but strong enough to ruin the cup.<br /><br />I got this from the Vines program, and I'd never buy it again. I'm a bit of a coffee snob and this simply isn't worth the brewing, even if it was free. I've had better results from grocery-store brands that were pre-ground and on the shelf for who knows how long.	2	1
1	B0014WYXYW	A19DW3VKM5KKYB	Refreshing natural soda	What I love about Izze is that it's a relatively lo-cal soda (compared to products like Coke, etc) and it is all natural. There is no sugar in this drink - it is a fruit juice and carbonated water.  The blackberry flavor is all I've had so far - the taste is great.  It isn't too sweet.  I like the 8 ounce can because it prevents over-indulging.  Well, unless you crack open another can.<br /><br />The B-complex vitamins that this drink is fortified with might not do a whole lot of good, honestly.  From what I understand most of the 'vitamin-enhanced' soft drinks don't provide much in the way of retainable vitamin content.  But I'm no expert.  The thing is, I like this beverage because it is tasty and refreshing - and without any high fructose corn syrup.	1	0
-1	B000LKUZ04	APJTAJCTB70V5	Not what I am buying	Twice in a row I supposed to buy Comvita Manuka Honey, UMF 5+, 2.2-pound Jar, what I got were Manuka Honey Bio Active 5+, 2.2-pound jar, which is cheaper than the UMF 5+, so I don't understand???? Although I bought the UMF 5+ with discount, the end result was I bought the Bio Active 5+ with regular price.<br />The Bio Active 5+ seems still serve the purpose that I want, but I just hate being cheated one way or another!	0	0
1	B0010AR1E2	A2E7E9EWADK4S6	not too bad	"If you're accustomed to a typical American diet of sugar and salt and grease, you're first impression might be that these rice cakes taste like packing peanuts. And that might be your second impression, too.<br /><br />However, once you put a few miles between yourself and the typical ""goo and glue"" diet, you may grow to like these rice cakes. The caramel flavor is my favorite, but the apple cinnamon isn't too bad either. They're good snacks and they're fairly healthy and they're good for your body and digestive system.<br /><br />To my horror, I see that they're sweetened with high fructose corn-syrup which is mighty disappointing. I'd think that the demographic type that's interested in eating rice cakes is also going to be the demographic type that's sophisticated enough to read labels and sophisticated enough to know that HFCS is a dirty word and an unhealthy sweetener.<br /><br />I wish these mega-monster corporations would go back to SUGAR and just add the 1/10th of a penny cost to the retail price. It'd be worth it to me and others, who struggle to keep their weight ""normal."""	2	2
-1	B000MANI4S	A19KMA6EE0JABW	Big disappointment	This tastes nothing like caramel apple. I passed it along and gave it away to several people, who also gave it away because they did not like it either.	2	0
-1	B0050NTYXG	AFS4LZQJH0TA1	More Whoppers than Candy Bars	This is a pretty good price for the product. However, there are WAY MORE Whoppers than candy bars which is disappointing. Whoppers are my least favorite of this variety.	14	0
-1	B004RBT8KG	A1NP4N3IJOB8SF	Fiber one 2 point chocolate bars	These are awful....very dry and barely edible. Expected something much better!<br />Hope the birds like them!!! Hope they revamp these brownies.	2	3
1	B00008JOL0	A38RDZ7AXT6XIB	My dog loves these	These are just great overall treats that my dog loves. Easy to break apart to make them last longer. My cats like them too.	0	0
1	B000H25WXG	A2MZ59SJR6FIW8	Time to buy hot chocolate again	And you might as well buy this. It is creamy and chocolaty, kind of like what one reviewer said before, like drinking a chocolate bar.	0	0
-1	B008FHUKE6	A2KEBYTQ5O3UL9	Didn't Care For This K-Cup At All!!!	I received one of these in a sampler package I had ordered of different flavored coffees from the Official Keurig.com website. I just didn't like the taste of it. I would not order this K-Cup again.	0	0
1	B001HX59QO	AW38C6L08OLP4	nice	I love Bigelow tea. It is hard to find decaf tea for k-cups. This is a very tasty tea.	1	0
-1	B004WTHCO2	A1PFRG21BYVNYY	Terrible product!	I got this product as a baby gift and I had to return it because the steamer leaked when used.  Got a second one and it did the same thing.  When I used it I had to put a towel under it because it leaked so much water.  Now 2 months later it is steaming out black stuff into the food.  This product is not worth the money, it is way over priced and made very cheap.  Another problem is that it is just way too small, you can only make small servings.  I am very displeased with this product.  Don't waste your money!	0	0
-1	B000CQ4DS2	AOB1K42CCB4O0	"The pasta is really goood, but the ""meat""balls are really nasty!"	"I've been a vegetarian for 10 months. I have tried Annie's Bunny Grahams and enjoyed them! I've recently started trying faux meat. Target had the  P'sghetti With Soy Meatballs one sale for $0.99 per can. I picked up a can and was eager to relive my childhood chef boy-ar-dee days. I cut one of the ""meat""balls in half and ate it with a spoonful of pasta. My first thought was ""this tastes gross!"". I took another spoonful of pasta  with a tiny bit of the ""meat""ball, so little that the tomato sauce would covered the taste. I enjoyed it! I ate tiny bits of the soy meatballs until all of the pasta was gone. I hated throwing them away, but just couldn't stand the taste of Annie's mock meat. I will load up on the plain pasta varieties!"	1	0
1	B004VLVIL4	A3K47VN28JQBCT	Great!	Exactly as described. Great price! Will be getting this often. I love getting it in bulk and the free and automatic shipping really make this a quick and easy purchase!	0	0
1	B0020ZURDI	AA9KK38OEIP77	decorating easy!	These pens are great!  I've tried other brands before and they dried up so quick. These are wonderful, no skipping or drying.  They are perfect for decorting cookies with the hard frosting.  I love them.	0	0
-1	B000ANFG3S	A15LULPFGELRHG	Tassimo Coffee Review	Terrific - easy to use and great taste.  Only complaint is that the price is MUCH too high.	3	2
